K,active_count,bridge_sequence,bridge_serialized_bits,certificate_kind,certificate_status,coefficient_span,compiler,compiler_class,cx,delta_over_pi,density_realized,density_requested,depth,design_index,error_budget,formal_theorem_evidence,gates,input_ir_bytes,ir_bytes,m,memory_cap_bytes,n,output_ir_bytes,output_serialized_bits,r,representation,representation_sha256,rss_peak_bytes,runtime_s,schedule,seed,serialized_input_bits,status,target_id,timeout_s,wall_runtime_s,x_distribution
16,2,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",7224,dense_unitary_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,4,1/64,0.3333333333333333,0.25,9,5,0,False,48,903,903,6,2147483648,7,708,5664,8,masked_share_flat,3326b6909403e33eed386750ff8dba144f890cb4e3dccfbdf177b3448398acc1,125059072,0.278501,masked_share_flat,20260801,1384,completed,ux-7827835d71942c50,30.0,0.376292,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",6912,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,4,1/64,0.3333333333333333,0.25,3,5,0,True,6,864,864,6,2147483648,7,149,1192,8,random_commuting_order,69f71fe593c376d2dd52b6f14cfc4deb77c08870d3518faeb5368c224fafb059,74219520,0.084646,random_commuting_order,20260801,1536,completed,ux-7827835d71942c50,30.0,0.143327,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",6912,dense_unitary_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,4,1/64,0.3333333333333333,0.25,11,5,0,False,26,864,864,6,2147483648,7,309,2472,8,random_commuting_order,69f71fe593c376d2dd52b6f14cfc4deb77c08870d3518faeb5368c224fafb059,110657536,0.209049,random_commuting_order,20260801,1536,completed,ux-7827835d71942c50,30.0,0.294132,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",6912,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,4,1/64,0.3333333333333333,0.25,3,5,0,True,6,864,864,6,2147483648,7,149,1192,8,random_commuting_order,69f71fe593c376d2dd52b6f14cfc4deb77c08870d3518faeb5368c224fafb059,74563584,0.095831,random_commuting_order,20260801,1536,completed,ux-7827835d71942c50,30.0,0.173744,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"decode codec -> exact support table -> {cx,rz} lowering",6912,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,4,1/64,0.3333333333333333,0.25,3,5,0,True,6,864,864,6,2147483648,7,149,1192,8,random_commuting_order,69f71fe593c376d2dd52b6f14cfc4deb77c08870d3518faeb5368c224fafb059,74121216,0.084814,random_commuting_order,20260801,1536,completed,ux-7827835d71942c50,30.0,0.1516,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",6912,dense_unitary_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,4,1/64,0.3333333333333333,0.25,9,5,0,False,48,864,864,6,2147483648,7,709,5672,8,random_commuting_order,69f71fe593c376d2dd52b6f14cfc4deb77c08870d3518faeb5368c224fafb059,124977152,0.282103,random_commuting_order,20260801,1536,completed,ux-7827835d71942c50,30.0,0.368367,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",6912,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,4,1/64,0.3333333333333333,0.25,3,5,0,True,6,864,864,6,2147483648,7,149,1192,8,round_robin_flat,5fe6d2657e23be9cb42329ebdbdb95c2a5e08fba348286775908faaec93aa85f,74219520,0.087717,round_robin_flat,20260801,1488,completed,ux-7827835d71942c50,30.0,0.148382,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",6912,dense_unitary_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,4,1/64,0.3333333333333333,0.25,11,5,0,False,26,864,864,6,2147483648,7,309,2472,8,round_robin_flat,5fe6d2657e23be9cb42329ebdbdb95c2a5e08fba348286775908faaec93aa85f,110690304,0.207164,round_robin_flat,20260801,1488,completed,ux-7827835d71942c50,30.0,0.295495,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",6912,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,4,1/64,0.3333333333333333,0.25,3,5,0,True,6,864,864,6,2147483648,7,149,1192,8,round_robin_flat,5fe6d2657e23be9cb42329ebdbdb95c2a5e08fba348286775908faaec93aa85f,74629120,0.096339,round_robin_flat,20260801,1488,completed,ux-7827835d71942c50,30.0,0.149763,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"decode codec -> exact support table -> {cx,rz} lowering",6912,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,4,1/64,0.3333333333333333,0.25,3,5,0,True,6,864,864,6,2147483648,7,149,1192,8,round_robin_flat,5fe6d2657e23be9cb42329ebdbdb95c2a5e08fba348286775908faaec93aa85f,73220096,0.085132,round_robin_flat,20260801,1488,completed,ux-7827835d71942c50,30.0,0.141022,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",6912,dense_unitary_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,4,1/64,0.3333333333333333,0.25,9,5,0,False,48,864,864,6,2147483648,7,709,5672,8,round_robin_flat,5fe6d2657e23be9cb42329ebdbdb95c2a5e08fba348286775908faaec93aa85f,125206528,0.273176,round_robin_flat,20260801,1488,completed,ux-7827835d71942c50,30.0,0.371913,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",1192,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,4,1/64,0.3333333333333333,0.25,3,5,0,True,6,149,149,6,2147483648,7,149,1192,8,semantic_aggregate,6a351b86e5721148123dd78d3722da1369a3d0c2d602b22bf9c6fd6b82a7d46f,74104832,0.084757,semantic_aggregate,20260801,368,completed,ux-7827835d71942c50,30.0,0.145788,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",1192,dense_unitary_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,4,1/64,0.3333333333333333,0.25,11,5,0,False,26,149,309,6,2147483648,7,309,2472,8,semantic_aggregate,6a351b86e5721148123dd78d3722da1369a3d0c2d602b22bf9c6fd6b82a7d46f,110739456,0.206824,semantic_aggregate,20260801,368,completed,ux-7827835d71942c50,30.0,0.301852,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",1192,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,4,1/64,0.3333333333333333,0.25,3,5,0,True,6,149,149,6,2147483648,7,149,1192,8,semantic_aggregate,6a351b86e5721148123dd78d3722da1369a3d0c2d602b22bf9c6fd6b82a7d46f,77266944,0.095967,semantic_aggregate,20260801,368,completed,ux-7827835d71942c50,30.0,0.171891,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"decode codec -> exact support table -> {cx,rz} lowering",1192,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,4,1/64,0.3333333333333333,0.25,3,5,0,True,6,149,149,6,2147483648,7,149,1192,8,semantic_aggregate,6a351b86e5721148123dd78d3722da1369a3d0c2d602b22bf9c6fd6b82a7d46f,74121216,0.085203,semantic_aggregate,20260801,368,completed,ux-7827835d71942c50,30.0,0.151008,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,2,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",1192,dense_unitary_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,4,1/64,0.3333333333333333,0.25,9,5,0,False,48,149,709,6,2147483648,7,709,5672,8,semantic_aggregate,6a351b86e5721148123dd78d3722da1369a3d0c2d602b22bf9c6fd6b82a7d46f,124895232,0.276459,semantic_aggregate,20260801,368,completed,ux-7827835d71942c50,30.0,0.368933,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",3672,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,18,1/16,0.75,0.75,9,6,0,True,27,459,459,12,2147483648,13,459,3672,2,bridge_qasm2,9843839bc7240e467b41ac1567f944edcf2058baeabd8adfd09f04b479f0752b,74252288,0.084751,bridge_qasm2,20260802,3672,completed,ux-39c437e13abbd91c,30.0,0.149766,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",3672,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,32,1/16,0.75,0.75,34,6,0,False,149,459,1563,12,2147483648,13,1563,12504,2,bridge_qasm2,9843839bc7240e467b41ac1567f944edcf2058baeabd8adfd09f04b479f0752b,109953024,0.21123,bridge_qasm2,20260802,3672,completed,ux-39c437e13abbd91c,30.0,0.29579,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",3672,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,18,1/16,0.75,0.75,9,6,0,True,27,459,459,12,2147483648,13,459,3672,2,bridge_qasm2,9843839bc7240e467b41ac1567f944edcf2058baeabd8adfd09f04b479f0752b,77398016,0.096282,bridge_qasm2,20260802,3672,completed,ux-39c437e13abbd91c,30.0,0.171901,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"decode codec -> exact support table -> {cx,rz} lowering",3672,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,18,1/16,0.75,0.75,9,6,0,True,27,459,459,12,2147483648,13,459,3672,2,bridge_qasm2,9843839bc7240e467b41ac1567f944edcf2058baeabd8adfd09f04b479f0752b,74121216,0.085148,bridge_qasm2,20260802,3672,completed,ux-39c437e13abbd91c,30.0,0.148473,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",3672,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,26,1/16,0.75,0.75,21,6,0,False,113,459,1628,12,2147483648,13,1628,13024,2,bridge_qasm2,9843839bc7240e467b41ac1567f944edcf2058baeabd8adfd09f04b479f0752b,157270016,0.393209,bridge_qasm2,20260802,3672,completed,ux-39c437e13abbd91c,30.0,0.51923,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",7352,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,18,1/16,0.75,0.75,9,6,0,True,27,919,919,12,2147483648,13,459,3672,2,contiguous_flat,8543a2c44d32d05cb12b7a88eb1593cf35ba63644c0cdb03aea723da0112f44c,73973760,0.085212,contiguous_flat,20260802,1496,completed,ux-39c437e13abbd91c,30.0,0.14239,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",7352,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,32,1/16,0.75,0.75,34,6,0,False,149,919,1563,12,2147483648,13,1563,12504,2,contiguous_flat,8543a2c44d32d05cb12b7a88eb1593cf35ba63644c0cdb03aea723da0112f44c,110002176,0.212739,contiguous_flat,20260802,1496,completed,ux-39c437e13abbd91c,30.0,0.295468,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",7352,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,18,1/16,0.75,0.75,9,6,0,True,27,919,919,12,2147483648,13,459,3672,2,contiguous_flat,8543a2c44d32d05cb12b7a88eb1593cf35ba63644c0cdb03aea723da0112f44c,74727424,0.096366,contiguous_flat,20260802,1496,completed,ux-39c437e13abbd91c,30.0,0.151633,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"decode codec -> exact support table -> {cx,rz} lowering",7352,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,18,1/16,0.75,0.75,9,6,0,True,27,919,919,12,2147483648,13,459,3672,2,contiguous_flat,8543a2c44d32d05cb12b7a88eb1593cf35ba63644c0cdb03aea723da0112f44c,74055680,0.084993,contiguous_flat,20260802,1496,completed,ux-39c437e13abbd91c,30.0,0.145256,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",7352,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,26,1/16,0.75,0.75,21,6,0,False,113,919,1628,12,2147483648,13,1628,13024,2,contiguous_flat,8543a2c44d32d05cb12b7a88eb1593cf35ba63644c0cdb03aea723da0112f44c,157417472,0.39078,contiguous_flat,20260802,1496,completed,ux-39c437e13abbd91c,30.0,0.495099,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",3672,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,18,1/16,0.75,0.75,9,6,0,True,27,459,459,12,2147483648,13,459,3672,2,locally_folded,cb9115de0570d8da6658ac77ab3f2cf15036437ec66c38d4b806eaeb68e07fb4,74186752,0.084525,locally_folded,20260802,840,completed,ux-39c437e13abbd91c,30.0,0.151682,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",3672,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,32,1/16,0.75,0.75,34,6,0,False,149,459,1563,12,2147483648,13,1563,12504,2,locally_folded,cb9115de0570d8da6658ac77ab3f2cf15036437ec66c38d4b806eaeb68e07fb4,109838336,0.213778,locally_folded,20260802,840,completed,ux-39c437e13abbd91c,30.0,0.292207,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",3672,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,18,1/16,0.75,0.75,9,6,0,True,27,459,459,12,2147483648,13,459,3672,2,locally_folded,cb9115de0570d8da6658ac77ab3f2cf15036437ec66c38d4b806eaeb68e07fb4,74547200,0.09576,locally_folded,20260802,840,completed,ux-39c437e13abbd91c,30.0,0.147739,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"decode codec -> exact support table -> {cx,rz} lowering",3672,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,18,1/16,0.75,0.75,9,6,0,True,27,459,459,12,2147483648,13,459,3672,2,locally_folded,cb9115de0570d8da6658ac77ab3f2cf15036437ec66c38d4b806eaeb68e07fb4,74006528,0.085941,locally_folded,20260802,840,completed,ux-39c437e13abbd91c,30.0,0.148472,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",3672,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,26,1/16,0.75,0.75,21,6,0,False,113,459,1628,12,2147483648,13,1628,13024,2,locally_folded,cb9115de0570d8da6658ac77ab3f2cf15036437ec66c38d4b806eaeb68e07fb4,157237248,0.389629,locally_folded,20260802,840,completed,ux-39c437e13abbd91c,30.0,0.49716,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",7480,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,18,1/16,0.75,0.75,9,6,0,True,27,935,935,12,2147483648,13,459,3672,2,masked_share_flat,82bb30098d6dfa2f54976c0fdcc80586e7e6e52f25f5c5d6af5c9888e8b29acb,74186752,0.085124,masked_share_flat,20260802,1512,completed,ux-39c437e13abbd91c,30.0,0.150982,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",7480,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,32,1/16,0.75,0.75,34,6,0,False,149,935,1563,12,2147483648,13,1563,12504,2,masked_share_flat,82bb30098d6dfa2f54976c0fdcc80586e7e6e52f25f5c5d6af5c9888e8b29acb,109953024,0.21504,masked_share_flat,20260802,1512,completed,ux-39c437e13abbd91c,30.0,0.299891,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",7480,pyzx_rewrite_identity_diagnostic,inconclusive,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,30,1/16,0.75,0.75,36,6,0,False,132,935,2228,12,2147483648,13,2228,17824,2,masked_share_flat,82bb30098d6dfa2f54976c0fdcc80586e7e6e52f25f5c5d6af5c9888e8b29acb,111755264,0.218102,masked_share_flat,20260802,1512,certificate_unsupported,ux-39c437e13abbd91c,30.0,0.296897,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"decode codec -> exact support table -> {cx,rz} lowering",7480,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,18,1/16,0.75,0.75,9,6,0,True,27,935,935,12,2147483648,13,459,3672,2,masked_share_flat,82bb30098d6dfa2f54976c0fdcc80586e7e6e52f25f5c5d6af5c9888e8b29acb,74088448,0.084672,masked_share_flat,20260802,1512,completed,ux-39c437e13abbd91c,30.0,0.150095,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",7480,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,30,1/16,0.75,0.75,22,6,0,False,125,935,1877,12,2147483648,13,1877,15016,2,masked_share_flat,82bb30098d6dfa2f54976c0fdcc80586e7e6e52f25f5c5d6af5c9888e8b29acb,157384704,0.390319,masked_share_flat,20260802,1512,completed,ux-39c437e13abbd91c,30.0,0.510056,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",7352,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,18,1/16,0.75,0.75,9,6,0,True,27,919,919,12,2147483648,13,459,3672,2,random_commuting_order,ceccb47f73064b557fc5382477870008d3c49066cc54b738dd34b7eaac230772,74153984,0.084736,random_commuting_order,20260802,1552,completed,ux-39c437e13abbd91c,30.0,0.150633,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",7352,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,32,1/16,0.75,0.75,34,6,0,False,149,919,1563,12,2147483648,13,1563,12504,2,random_commuting_order,ceccb47f73064b557fc5382477870008d3c49066cc54b738dd34b7eaac230772,109953024,0.213248,random_commuting_order,20260802,1552,completed,ux-39c437e13abbd91c,30.0,0.296894,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",7352,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,32,1/16,0.75,0.75,15,6,0,True,48,919,919,12,2147483648,13,825,6600,2,random_commuting_order,ceccb47f73064b557fc5382477870008d3c49066cc54b738dd34b7eaac230772,77479936,0.099273,random_commuting_order,20260802,1552,completed,ux-39c437e13abbd91c,30.0,0.17277,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"decode codec -> exact support table -> {cx,rz} lowering",7352,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,18,1/16,0.75,0.75,9,6,0,True,27,919,919,12,2147483648,13,459,3672,2,random_commuting_order,ceccb47f73064b557fc5382477870008d3c49066cc54b738dd34b7eaac230772,74153984,0.084593,random_commuting_order,20260802,1552,completed,ux-39c437e13abbd91c,30.0,0.148983,"uniform on {1,...,K-1} over an exact-size uniform support sample"
